RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_INDEX	CURRENT_FIX_DURATION	CURRENT_FIX_INTEREST_AREA_INDEX	CURRENT_FIX_PUPIL	TRIAL_INDEX	button_RT	button_pressed	combined_cs_status	comp_q	cs_word	cs_word_char_position	cs_word_length	cs_word_or_combo	cs_word_or_combo_char_position	cs_word_or_combo_length	cs_word_or_combo_word_position	cs_word_word_position	cword	cword_char_position	cword_length	cword_word_position	e_status	exp_button	exp_response	frame_cword_space	item_num	lang	list	p_status	pre_cs_word_frame_space	pre_cs_word_or_combo_space	pre_cword_frame_space	response_accuracy	sent	sent_length_words	taboo_status
08	false	7	336	5	324.00	49	2342	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.
08	false	8	174	6	327.00	49	2342	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.
08	false	9	139	8	337.00	49	2342	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.
08	false	10	179	8	337.00	49	2342	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.
08	false	11	204	9	343.00	49	2342	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.
08	false	12	283	10	352.00	49	2342	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.
08	false	13	186	11	367.00	49	2342	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.
08	false	14	171	13	373.00	49	2342	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.
08	false	15	201	15	375.00	49	2342	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.
08	false	16	247	13	368.00	49	2342	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.
08	false	17	126	14	343.00	49	2342	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.
08	false	18	178	15	329.00	49	2342	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.
08	false	19	210	6	335.00	49	2342	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.
08	false	1	278	1	363.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	2	180	1	312.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	3	151	3	310.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	4	317	2	289.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	5	434	3	273.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	6	179	4	262.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	7	246	7	256.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	8	164	6	262.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	9	199	9	256.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	10	253	7	240.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	11	237	6	258.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	12	150	7	286.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	13	236	8	306.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	14	185	11	306.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	15	375	9	321.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	16	215	11	325.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	17	165	12	298.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	18	257	14	289.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	19	161	13	282.00	50	2479	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	Last night over text message, he invited that colleague	41	Eng	2	s	Last night over text message, he	Last night over text message,	Last night over text message, he invited that	correct	Last night over text message, he invited that colleague to his place for dinner.	14	neut
08	false	1	678	1	278.00	51	2829	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Don't lose the piece of paper on the kitchen table, it's a lottery ticket.	.	.
08	false	2	107	2	301.00	51	2829	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Don't lose the piece of paper on the kitchen table, it's a lottery ticket.	.	.
08	false	3	204	2	321.00	51	2829	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Don't lose the piece of paper on the kitchen table, it's a lottery ticket.	.	.
08	false	4	606	3	303.00	51	2829	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Don't lose the piece of paper on the kitchen table, it's a lottery ticket.	.	.
08	false	5	176	5	327.00	51	2829	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Don't lose the piece of paper on the kitchen table, it's a lottery ticket.	.	.
08	false	6	174	6	344.00	51	2829	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Don't lose the piece of paper on the kitchen table, it's a lottery ticket.	.	.
08	false	7	214	8	337.00	51	2829	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Don't lose the piece of paper on the kitchen table, it's a lottery ticket.	.	.
08	false	8	272	7	324.00	51	2829	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Don't lose the piece of paper on the kitchen table, it's a lottery ticket.	.	.
08	false	9	230	9	316.00	51	2829	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Don't lose the piece of paper on the kitchen table, it's a lottery ticket.	.	.
08	false	10	154	10	333.00	51	2829	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Don't lose the piece of paper on the kitchen table, it's a lottery ticket.	.	.
08	false	11	195	12	339.00	51	2829	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Don't lose the piece of paper on the kitchen table, it's a lottery ticket.	.	.
08	false	12	486	11	319.00	51	2829	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Don't lose the piece of paper on the kitchen table, it's a lottery ticket.	.	.
08	false	13	163	13	324.00	51	2829	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Don't lose the piece of paper on the kitchen table, it's a lottery ticket.	.	.
08	false	14	218	14	314.00	51	2829	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Don't lose the piece of paper on the kitchen table, it's a lottery ticket.	.	.
08	false	15	57	13	314.00	51	2829	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Don't lose the piece of paper on the kitchen table, it's a lottery ticket.	.	.
08	false	1	164	3	342.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	2	278	2	346.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	3	156	3	353.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	4	179	1	360.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	5	165	3	356.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	6	215	6	341.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	7	250	6	324.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	8	378	8	291.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	9	125	8	268.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	10	242	7	218.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	11	169	8	229.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	12	423	9	249.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	13	182	10	261.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	14	123	9	265.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	15	323	11	279.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	16	183	12	276.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	17	272	11	299.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	18	220	13	321.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	19	175	13	322.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	20	288	14	327.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	21	248	15	345.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
08	false	22	258	8	362.00	52	1706	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	.	.	.	.	.	f	Down	n	.	0	Eng	2	s	.	.	.	correct	At the beginning of the semester, I registered for courses, but I didn't take them.	.	.
09	false	1	134	13	717.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	2	134	10	772.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	3	266	2	780.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	4	235	1	762.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	5	312	3	769.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	6	229	6	789.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	7	287	7	801.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	8	340	9	795.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	9	362	11	777.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	10	170	10	784.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	11	284	9	792.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	12	169	8	792.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	13	275	12	763.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	14	152	10	778.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	15	315	10	793.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	16	366	2	770.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	17	825	1	767.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	18	394	9	767.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	19	336	7	813.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	20	530	1	804.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	21	112	2	819.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	22	692	2	869.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	23	385	10	895.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	24	219	10	921.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	25	574	6	955.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	26	210	6	947.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	27	437	1	849.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	28	203	2	879.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	29	170	1	886.00	1	1374	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.
09	false	1	235	1	766.00	2	1500	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
09	false	2	519	2	782.00	2	1500	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
09	false	3	306	3	792.00	2	1500	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
09	false	4	276	5	805.00	2	1500	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
09	false	5	175	5	819.00	2	1500	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
09	false	6	160	5	823.00	2	1500	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
09	false	7	365	6	816.00	2	1500	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
09	false	8	155	7	814.00	2	1500	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
09	false	9	360	3	809.00	2	1500	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
09	false	10	39	2	806.00	2	1500	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.
09	false	1	181	1	828.00	3	4037	Down	.	Was the person thinking about their grades?	.	.	.	.	.	.	.	.	.	.	.	.	p	Up	y	.	0	Eng	3	p	.	.	.	incorrect	I locked myself out yesterday because I was thinking about my exams.	.	.
