"RECORDING_SESSION_LABEL"	"CURRENT_FIX_ADJUSTED"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_PUPIL"	"TRIAL_INDEX"	"button_RT"	"button_pressed"	"combined_cs_status"	"comp_q"	"cs_word"	"cs_word_char_position"	"cs_word_length"	"cs_word_or_combo"	"cs_word_or_combo_char_position"	"cs_word_or_combo_length"	"cs_word_or_combo_word_position"	"cs_word_word_position"	"cword"	"cword_char_position"	"cword_length"	"cword_word_position"	"e_status"	"exp_button"	"exp_response"	"frame_cword_space"	"item_num"	"lang"	"list"	"p_status"	"pre_cs_word_frame_space"	"pre_cs_word_or_combo_space"	"pre_cword_frame_space"	"response_accuracy"	"sent"	"sent_length_words"	"taboo_status"
"1648"	6	"false"	193	2	2	558	49	1325	"Down"	"n"	"Were they calm?"	"and"	"14"	"3"	"and"	"14"	"3"	"3"	"3"	"Dude"	"28"	"4"	5	"e"	"Down"	"n"	"They stopped and shouted: Dude	21	Eng	6	s	They stopped	They stopped	They stopped and shouted:	correct	They stopped and shouted: Dude, move out of the way .	10	neut
06	false	214	3	3	562.00	49	1325	Down	n	Were they calm?	and	14	3	and	14	3	3	3	Dude	28	4	5	e	Down	n	They stopped and shouted: Dude"	21	"Eng"	6	"s"	"They stopped"	"They stopped"	"They stopped and shouted:"	"correct"	"They stopped and shouted: Dude, move out of the way ."	"10"	"neut"
"1649"	6	"false"	114	4	1	571	49	1325	"Down"	"n"	"Were they calm?"	"and"	"14"	"3"	"and"	"14"	"3"	"3"	"3"	"Dude"	"28"	"4"	5	"e"	"Down"	"n"	"They stopped and shouted: Dude	21	Eng	6	s	They stopped	They stopped	They stopped and shouted:	correct	They stopped and shouted: Dude, move out of the way .	10	neut
06	false	191	5	1	583.00	49	1325	Down	n	Were they calm?	and	14	3	and	14	3	3	3	Dude	28	4	5	e	Down	n	They stopped and shouted: Dude"	21	"Eng"	6	"s"	"They stopped"	"They stopped"	"They stopped and shouted:"	"correct"	"They stopped and shouted: Dude, move out of the way ."	"10"	"neut"
"1650"	6	"false"	289	6	4	604	49	1325	"Down"	"n"	"Were they calm?"	"and"	"14"	"3"	"and"	"14"	"3"	"3"	"3"	"Dude"	"28"	"4"	5	"e"	"Down"	"n"	"They stopped and shouted: Dude	21	Eng	6	s	They stopped	They stopped	They stopped and shouted:	correct	They stopped and shouted: Dude, move out of the way .	10	neut
06	false	231	7	5	574.00	49	1325	Down	n	Were they calm?	and	14	3	and	14	3	3	3	Dude	28	4	5	e	Down	n	They stopped and shouted: Dude"	21	"Eng"	6	"s"	"They stopped"	"They stopped"	"They stopped and shouted:"	"correct"	"They stopped and shouted: Dude, move out of the way ."	"10"	"neut"
"1651"	6	"false"	185	8	6	576	49	1325	"Down"	"n"	"Were they calm?"	"and"	"14"	"3"	"and"	"14"	"3"	"3"	"3"	"Dude"	"28"	"4"	5	"e"	"Down"	"n"	"They stopped and shouted: Dude	21	Eng	6	s	They stopped	They stopped	They stopped and shouted:	correct	They stopped and shouted: Dude, move out of the way .	10	neut
06	false	207	9	8	597.00	49	1325	Down	n	Were they calm?	and	14	3	and	14	3	3	3	Dude	28	4	5	e	Down	n	They stopped and shouted: Dude"	21	"Eng"	6	"s"	"They stopped"	"They stopped"	"They stopped and shouted:"	"correct"	"They stopped and shouted: Dude, move out of the way ."	"10"	"neut"
"1652"	6	"false"	450	10	9	612	49	1325	"Down"	"n"	"Were they calm?"	"and"	"14"	"3"	"and"	"14"	"3"	"3"	"3"	"Dude"	"28"	"4"	5	"e"	"Down"	"n"	"They stopped and shouted: Dude	21	Eng	6	s	They stopped	They stopped	They stopped and shouted:	correct	They stopped and shouted: Dude, move out of the way .	10	neut
06	false	135	11	7	608.00	49	1325	Down	n	Were they calm?	and	14	3	and	14	3	3	3	Dude	28	4	5	e	Down	n	They stopped and shouted: Dude"	21	"Eng"	6	"s"	"They stopped"	"They stopped"	"They stopped and shouted:"	"correct"	"They stopped and shouted: Dude, move out of the way ."	"10"	"neut"
"1653"	6	"false"	183	1	2	579	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1654"	6	"false"	161	2	1	581	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1655"	6	"false"	377	3	2	584	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1656"	6	"false"	270	4	4	573	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1657"	6	"false"	368	5	6	585	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1658"	6	"false"	150	6	8	606	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1659"	6	"false"	435	7	7	560	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1660"	6	"false"	322	8	8	512	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1661"	6	"false"	282	9	9	514	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1662"	6	"false"	229	10	10	519	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1663"	6	"false"	192	11	12	506	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1664"	6	"false"	197	12	11	499	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1665"	6	"false"	185	13	2	503	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1666"	6	"false"	181	14	1	516	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1667"	6	"false"	245	15	2	516	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1668"	6	"false"	225	16	2	522	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1669"	6	"false"	196	17	3	530	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1670"	6	"false"	182	18	5	532	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1671"	6	"false"	193	19	7	545	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1672"	6	"false"	250	20	7	555	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1673"	6	"false"	192	21	10	569	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1674"	6	"false"	230	22	11	567	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1675"	6	"false"	73	23	12	563	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1676"	6	"false"	101	24	2	562	50	4307	"Down"	"."	"Is the oven economical?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Up"	"y"	"."	0	"Eng"	6	"s"	"."	"."	"."	"incorrect"	"The landlord got us a new electric oven to help us save energy."	"."	"."
"1677"	6	"false"	169	1	2	563	51	2318	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	6	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"1678"	6	"false"	164	2	2	560	51	2318	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	6	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"1679"	6	"false"	220	3	3	577	51	2318	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	6	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"1680"	6	"false"	210	4	4	588	51	2318	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	6	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"1681"	6	"false"	187	5	6	589	51	2318	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	6	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"1682"	6	"false"	152	6	8	591	51	2318	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	6	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"1683"	6	"false"	234	7	8	599	51	2318	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	6	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"1684"	6	"false"	181	8	10	589	51	2318	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	6	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"1685"	6	"false"	212	9	12	589	51	2318	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	6	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"1686"	6	"false"	208	10	14	585	51	2318	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	6	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"1687"	6	"false"	175	11	15	579	51	2318	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	6	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"1688"	6	"false"	138	12	4	580	51	2318	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	6	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"1689"	6	"false"	180	13	3	579	51	2318	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	6	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"1690"	6	"false"	43	14	2	569	51	2318	"Down"	"."	"Did the librarian decide to move to Syria?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"f"	"Down"	"n"	"."	0	"Eng"	6	"s"	"."	"."	"."	"correct"	"The school librarian decided to move to Serbia at the end of the school year."	"."	"."
"1691"	6	"false"	179	1	2	625	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1692"	6	"false"	126	2	2	615	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1693"	6	"false"	113	3	3	602	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1694"	6	"false"	176	4	4	618	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1695"	6	"false"	181	5	5	551	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1696"	6	"false"	433	6	7	516	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1697"	6	"false"	273	7	9	517	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1698"	6	"false"	177	8	9	520	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1699"	6	"false"	450	9	12	516	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1700"	6	"false"	365	10	13	522	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1701"	6	"false"	119	11	13	536	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1702"	6	"false"	197	12	15	559	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1703"	6	"false"	258	13	17	570	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1704"	6	"false"	174	14	10	593	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1705"	6	"false"	159	15	9	598	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1706"	6	"false"	204	16	7	605	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1707"	6	"false"	173	17	7	609	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1708"	6	"false"	236	18	7	586	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1709"	6	"false"	219	19	9	575	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1710"	6	"false"	126	20	9	575	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1711"	6	"false"	349	21	11	582	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1712"	6	"false"	177	22	12	612	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1713"	6	"false"	166	23	11	593	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1714"	6	"false"	183	24	14	599	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1715"	6	"false"	177	25	8	621	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1716"	6	"false"	36	26	3	626	52	2572	"Up"	"n"	"Did he have freckles?"	"that"	"19"	"4"	"that"	"19"	"4"	"5"	"5"	"balls"	"51"	"5"	12	"e"	"Up"	"y"	"My friend told me that he has had freckles on his balls"	10	"Eng"	6	"s"	"My friend told me"	"My friend told me"	"My friend told me that he has had freckles on his"	"correct"	"My friend told me that he has had freckles on his balls since he was a child."	"17"	"taboo"
"1717"	7	"false"	97	1	10	733	1	9920	"Down"	"."	"Is their father carefree?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"p"	"Down"	"n"	"."	0	"Eng"	1	"p"	"."	"."	"."	"correct"	"My dad is worried because his co-worker is frequently sick."	"."	"."
"1718"	7	"false"	115	2	7	758	1	9920	"Down"	"."	"Is their father carefree?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"p"	"Down"	"n"	"."	0	"Eng"	1	"p"	"."	"."	"."	"correct"	"My dad is worried because his co-worker is frequently sick."	"."	"."
"1719"	7	"false"	242	3	2	749	1	9920	"Down"	"."	"Is their father carefree?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"p"	"Down"	"n"	"."	0	"Eng"	1	"p"	"."	"."	"."	"correct"	"My dad is worried because his co-worker is frequently sick."	"."	"."
"1720"	7	"false"	209	4	3	726	1	9920	"Down"	"."	"Is their father carefree?"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"p"	"Down"	"n"	"."	0	"Eng"	1	"p"	"."	"."	"."	"correct"	"My dad is worried because his co-worker is frequently sick."	"."	"."
